subject,overall (rmse),< 70 (rmse),70 - 180 (rmse),> 180 (rmse),overall (mae),< 70 (mae),70 - 180 (mae),> 180 (mae),CEG_zoneA,CEG_zoneB,CEG_zoneC,CEG_zoneD,CEG_zoneE
Dexcom_008,27.245230667960815,38.09545617437283,27.073211656166865,,18.68801478111615,26.215866320930015,18.58880092227182,,70.0,29.39024390243902,0.16260162601626016,0.4471544715447155,0.0
Dexcom_009,20.566133311536834,,19.033662578576358,42.07501827905671,14.212780658843263,,13.289585816754446,34.70957119329998,84.58859381802351,15.324336090552896,0.087070091423596,0.0,0.0
Dexcom_002,28.686620310578164,,28.466765290665474,41.113959743606365,20.473237630894715,,20.284030775819947,33.53481752622282,70.10947168015231,29.462160875773442,0.42836744407425037,0.0,0.0
Dexcom_016,30.50752666068448,105.3333333333333,30.4333642949389,,21.664545388158768,105.3333333333333,21.62734272566647,,60.977777777777774,38.4,0.6222222222222222,0.0,0.0
Dexcom_003,22.010275936577923,37.475374312339795,21.720879772845507,36.06220639837931,14.745485897872555,33.56756452699089,14.482970261662546,31.889459101870095,78.45884413309983,21.409807355516637,0.043782837127845885,0.08756567425569177,0.0
Dexcom_015,19.01459491534587,45.19618731285912,18.82379339814547,,12.974418958987489,38.68428571428571,12.864008488259215,,83.0788026878436,16.615760537568725,0.0,0.3054367745876604,0.0
Dexcom_001,23.99462208521475,57.36354086015725,23.679382431643194,,15.805755060864486,45.19175083640255,15.643080509319399,,76.28784899724734,23.318914667715298,0.07864726700747149,0.31458906802988595,0.0
Dexcom_014,25.885765731976033,,25.03247913075391,64.93616303034017,17.234254534052024,,16.730101335760278,58.38809338720003,75.43702375616316,24.383684446436575,0.17929179740026896,0.0,0.0
Dexcom_010,29.160727554410208,51.804917122993594,27.364304956131665,48.161631071750286,19.757282216000558,46.23067597657348,18.363549330961252,39.43544312427981,68.08109382366808,31.07024988213107,0.23573785950023576,0.6129184347006129,0.0
Dexcom_004,21.915822680551578,8.318340774446847,21.571160602936455,53.62822560608864,15.256685087469966,7.753833625766939,15.059557786952299,47.36370661235604,76.14165890027958,23.81174277726002,0.0,0.046598322460391424,0.0
Dexcom_005,18.062730974606907,,18.065813480360312,6.595668540808106,12.4345013443911,,12.436801002840719,6.595668540808106,82.83464566929133,17.125984251968504,0.03937007874015748,0.0,0.0
Dexcom_011,21.745297825235284,,20.802598801151714,47.17621456243553,14.701504287499093,,14.24858305239573,34.49344333892066,80.61079545454545,19.140625,0.24857954545454544,0.0,0.0
Dexcom_007,18.238433650105794,16.937726175835152,18.06487093736644,47.42367280141119,11.936429537708088,11.851010283617521,11.805117651586663,43.28925925925925,79.21425308359981,19.55230698949292,0.0,1.2334399269072636,0.0
Dexcom_013,26.06592318997653,,24.00235325123608,63.917208082482034,15.98803684084159,,14.8710247154934,52.81091931783705,79.28934010152284,20.253807106598984,0.4568527918781726,0.0,0.0
Dexcom_012,25.18649825406638,,25.11646002649679,29.85066562428695,16.63416281618088,,16.525040798836656,24.58501876957194,78.71148459383754,21.1484593837535,0.1400560224089636,0.0,0.0
Dexcom_006,23.49198298588294,,21.444457464484948,41.41557775614883,15.154087302105635,,13.989980343587893,29.873324325671295,82.17054263565892,17.618040873854827,0.21141649048625794,0.0,0.0
