subject,overall (rmse),< 70 (rmse),70 - 180 (rmse),> 180 (rmse),overall (mae),< 70 (mae),70 - 180 (mae),> 180 (mae),CEG_zoneA,CEG_zoneB,CEG_zoneC,CEG_zoneD,CEG_zoneE
545,59.54817107073226,25.53456775513932,56.742619608034175,69.47320032263032,43.8693554585846,23.113475773144764,40.983932589246585,55.16976329419279,48.248469852845425,45.34444589139211,5.391326995702565,0.37765334027868214,0.6381039197812215
223,56.50032755132426,50.508432016338,49.00678278046361,62.08616928253122,39.013917763422725,33.18101096042032,32.84033957868848,44.19982945045755,63.34835801674179,29.375402446877015,4.3786220218931104,2.1764327108821635,0.7211848036059241
1012,54.03696788710266,59.44680653961599,52.25929260441616,65.21565094106367,39.87793534833521,45.54879365384291,38.16985720739508,51.908054637156894,45.938529088913285,48.765093304061466,4.04774972557629,0.9055982436882546,0.34302963776070255
1210,90.43751609650658,104.28106770557937,84.29860108323328,133.04626035773592,66.58295653895523,71.78938068502183,62.111468686357306,108.35397478509799,27.530152071316206,55.85998951232302,12.205034084950183,1.5731515469323543,2.831672784478238
948,38.52069345108617,19.429012428055394,37.08164683798015,58.44128971744039,26.5820322536584,13.080666512305825,25.704229611985014,43.12238876990249,61.64366215018361,36.27959984804356,1.5069013549449157,0.4558693174623275,0.11396732936558188
974,48.01946588859389,52.5355030247582,45.44043976718682,64.99944695596051,34.95475935646218,37.024536549168985,33.08623810629287,49.94393863167348,51.41198205331222,45.11744523621008,2.7447875428873054,0.5146476642913698,0.2111375032990235
97,68.67405345256701,111.12342598109963,66.14549637485987,72.64904919231276,49.48310592276981,86.1035667072517,47.118485271051675,53.732430678326416,48.016343745881116,42.48055885066561,7.170159483326744,1.173059180176618,1.1598787399499144
1416,22.01400408977756,26.003592556292947,21.945212595794143,,15.546975321609915,20.241855537475598,15.472864661118196,,75.03474415666456,23.94188250157928,0.07580543272267846,0.9475679090334808,0.0
54,39.686876040740785,40.88516142044247,38.452310659199036,89.3735605570564,26.00290731570603,27.604636374765985,25.13671466805003,76.36662845391776,59.06513621905683,33.84040934863781,1.9775964596874567,4.867929746922971,0.24892822569492465
431,38.594360628244765,22.351580429463432,33.05022863702027,51.146988179051164,26.925881967996062,17.717858008928197,23.09309560843636,37.79168375504043,67.44317379641394,30.84851051814203,1.3694762106452067,0.33883947479881404,0.0
