subject,overall,< 70,70 - 180,> 180
2047,11.090708357953883,4.4880794492585725,11.117614150452436,
2090,15.395701188784473,,11.983348716642043,17.109824909499658
2084,25.14095515174353,19.5145337383968,23.614305433417965,50.59250550134107
2008,18.590566094857703,8.885408048619729,15.319311813295979,27.465382336511478
2020,28.974494466478877,,24.67174662615279,42.220983273384675
2034,14.2685481380758,,12.393479905008286,20.289675846251114
2035,12.94061611572438,15.403679214179101,12.903300776939636,8.417244204607586
2021,26.779329797901568,24.74206943648814,23.586622476364006,29.235303492473438
2009,20.72136997942296,,14.536875205515827,27.688953122138805
2037,25.06217175572138,,22.780259262611086,43.34745516358346
2023,26.373664673759638,5.400000000000006,22.481162771485177,33.30619490496654
2022,14.391040726489845,,12.405033442983926,24.345293864181095
2036,19.434327846861994,,11.393838577148784,21.107184093075585
2032,30.73320149143339,,28.307460705725934,35.742875269487214
2026,22.762128450572316,15.718672547854252,19.000546227138774,36.499428971113936
2027,15.280256869568651,,13.611339486925477,23.204470852240252
2033,22.125828224466204,,19.78093615692041,25.97473772726108
2025,15.43768408625756,,10.057933941713843,19.768846463635487
2031,18.938197136899653,33.93147506372216,16.38328379262273,21.455184196598097
2019,17.9391972765677,10.363579390238574,15.763765591040878,24.088613582932208
2018,16.868608934158516,12.268070571836287,14.493312695379513,23.82241349266242
2030,14.192376079731076,5.801524998454487,12.400578599141895,19.94947961331587
2024,12.080083833085126,10.446363003457234,11.531341644434253,25.001704703784473
2029,16.232527570843658,6.527011184301737,15.070264208345934,34.31433544484399
2001,16.84153266963671,21.109387722053903,15.561373719218487,23.817774546855144
2015,24.371046180932705,,18.413130422157224,30.925147508118734
2014,16.0446855573929,41.900000000000006,15.895861853257932,24.09660703477225
2000,23.51391753496383,13.803868088095756,22.874278296701227,34.86094214671087
2028,12.710232579498257,10.515821413470277,11.55417858139708,26.370169769239958
2016,21.54541262304928,,18.78403044214867,33.93456068084793
2002,23.4309152941031,,17.74289556011484,30.471206050108158
2003,15.785736851721786,,10.90531015027469,18.337124931509003
2017,15.650069318366283,3.59999999999998,15.090416922855749,18.820764631615827
2013,18.853764472449758,,16.603974389200957,27.858264646077814
2007,19.80100243261845,13.067708291816123,16.4709307840188,26.193765689488984
2006,16.50874664502044,,14.659461580487434,22.168673866744964
2012,23.821797928307227,4.9343692606046385,21.101986156342946,35.50307967862319
2004,20.633099662196813,27.44898298055259,20.25281355004567,20.954371278463015
2010,27.645660542234825,22.945587811167552,19.14996480607034,50.29676217923263
2038,28.395465129595305,,22.183657455876347,53.10882598269589
2039,14.36186508743934,,10.250716107808836,20.085058562642754
2011,21.075077838719753,,15.88091532319818,38.5713313956597
2005,20.740470431082894,,16.253924769806684,35.05862886119648
2089,20.16740678578945,16.293284233423012,15.243095895423087,35.19410153148814
2062,25.334809222359134,12.143634428903775,22.317069813252687,52.94192971622702
2076,18.795228166044833,,15.968244129338785,23.899535527045042
2077,18.252993941248473,8.113855922620404,29.857036255826916,18.10869956678283
2063,17.015696655632965,21.657292844059096,15.804319777919329,30.376990822472383
2088,15.773861364171312,,13.509144229700635,23.27435130291344
2049,19.717887080566868,5.399999999999977,15.449397350857183,24.25366929408423
2075,17.45656652661622,14.263276790934642,18.151303484373184,48.99234634103572
2061,26.173178532396435,27.758667769971165,25.47820358917575,37.63057932054727
2060,12.463055343453142,25.278065710425828,11.302241524105941,19.76902995734856
2074,13.655644287917209,7.38521689400038,12.688622214651655,23.52926847184468
2048,21.44300973899575,19.981178643913875,20.21975361693579,29.406679956890006
2070,20.966858785877744,20.200000000000003,18.52956295429648,39.79910340169672
2064,22.23846998615469,27.481903136427793,17.886339651583416,40.03803374719423
2058,16.811281264685803,16.875092592338568,15.772999651759699,48.934103649704255
2059,13.791970217920746,7.379250187744912,13.072917123173964,16.822333396437635
2065,22.652578728268,12.027052839328514,16.77520221697163,31.119642919522658
2071,24.120673861584123,,20.960935439040835,38.034960060623
2098,16.508476472847075,,14.754605885952541,26.165811231822236
2067,15.74539426387985,14.769418210806894,15.370257917545912,32.87394820504888
2073,19.515735779838938,11.095764957856664,16.841557771827944,22.9490395688407
2072,26.081033740779034,18.67602984868815,23.747652229753985,47.1492287606836
2066,14.677613479328295,9.38704563570835,15.329172221368198,16.767155393804885
2099,17.99907076319132,11.932606453503505,17.19972810034943,46.545117896509836
